h3_index,city,service_count,Culture,Education,Financial,Food,Food Retail,Health,Professional Services,Public Services,Public Utilities,Recreation,Religion,Retail,Security,Services,Sports,Tourism,Transportation,lat,lng
8a1e92994637fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39.24776898261014,9.12023146646589
8a1e92996a0ffff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.240866415085755,9.115529630942763
8a1e966c968ffff,Cagliari,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.241557744861204,9.092331373888792
8a1e929940dffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2519390899311,9.12160801698147
8a1e966c96effff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.243116392510835,9.096076249949107
8a1e92d6cb67fff,Cagliari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20871773834728,9.148542000849034
8a1e92d6cacffff,Cagliari,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39.20166831675274,9.151061066218446
8a1e92d6cb1ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.205985712300766,9.145216375450415
8a1e92d6cb9ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.20298944178246,9.143419345969674
8a1e9299275ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.210064961269026,9.127984258837806
8a1e9299054ffff,Cagliari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.23379560474136,9.130969808267082
8a1e92992767fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.2124143478063,9.12714404753619
8a1e9299659ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.226819040638695,9.094741673488574
8a1e9299046ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.23235724946521,9.132918738903985
8a1e929926dffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.20445522793126,9.128556347436751
8a1e9299071ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.230654944925014,9.136396383643193
8a1e92996007fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23475401576227,9.106242707131125
8a1e92990b6ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.24771919596818,9.146073050949177
8a1e929900e7fff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.23600000081418,9.137353438944189
8a1e9299000ffff,Cagliari,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39.23717454073599,9.136933315995877
8a1e9299295ffff,Cagliari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22650955594599,9.122101950902403
8a1e966c920ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.25093014971383,9.10188448145494
8a1e92990027fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23861290798875,9.134984298773329
8a1e92994387fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.253496948639224,9.125354482528756
8a1e9299009ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23326795197744,9.13402736941969
8a1e92d6c96ffff,Cagliari,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.21030254716834,9.139371329866577
8a1e9299630ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.235258103127364,9.116102645010692
8a1e92996a07fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24112994916398,9.114000833852373
8a1e92992647fff,Cagliari,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.20862631352951,9.1299326907346
8a1e92990137fff,Cagliari,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.2403149946403,9.131506350426992
8a1e92994577fff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25260924498911,9.111325440712944
8a1e92d65337fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.21481164687635,9.100474665798384
8a1e9299e41ffff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.2142692426752,9.173807327096085
8a1e929944dffff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.24556370606905,9.11384807334894
8a1e92996d67fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.24076798304068,9.09691739849256
8a1e92996af7fff,Cagliari,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,39.23878125048605,9.114841587934542
8a1e92d6c34ffff,Cagliari,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,39.19905408413843,9.153429000195379
8a1e966c932ffff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.254715825933594,9.099093823652222
8a1e92990ce7fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23784658936978,9.126651594774893
8a1e92d6d8f7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.20672067117461,9.166464207371563
8a1e92990047fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39.23782131777362,9.139570966945287
8a1e92996b37fff,Cagliari,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24400554190569,9.110102392102265
8a1e92d6c637fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.190211302123934,9.140816887463318
8a1e966c9a97fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25550541700273,9.09450705037492
8a1e92996847fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.243358134030245,9.107465234802381
8a1e966cd35ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.27129316934618,9.085979385409603
8a1e92d6c197fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.19687832413847,9.134132884154123
8a1e92996c17fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.235686686680765,9.094434331220185
8a1e929907a7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23000812913355,9.133759014408955
8a1e92d6c86ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.207688846404395,9.141739663170352
8a1e966c9a8ffff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.256153137461695,9.097144265474697
8a1e92996357fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.234994503297926,9.117631355785171
8a1e92996c87fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.233601471065946,9.093746901011826
8a1e92992ad7fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21931753971911,9.131845615401847
8a1e92d65587fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39.20701818435657,9.08175740636074
8a1e929900c7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.234825447651936,9.137773552022505
8a1e92996a5ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.24033927843776,9.118587240171887
8a1e92994447fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24973385882006,9.115224243241459
8a1e9299446ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25064463752794,9.116332791725545
8a1e966c939ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24963489136011,9.09661021832878
8a1e92994027fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.256899662680084,9.118397417184143
8a1e92d6cb6ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.20845352367985,9.150070463411346
8a1e929926affff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20615781481031,9.125079725224134
8a1e92990c6ffff,Cagliari,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,39.240578753569494,9.129977463726227
8a1e92990697fff,Cagliari,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.225309729641204,9.13543944699257
8a1e92992307fff,Cagliari,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.217232127733425,9.131157293104629
8a1e92d6c82ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20730629811263,9.137574470811158
8a1e92996c9ffff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.2324272063519,9.094167460354774
8a1e929962effff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.231207535205534,9.120420936223926
8a1e9299681ffff,Cagliari,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39.24179979782622,9.103719897674722
8a1e9299270ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.21059273581909,9.124927557221634
8a1e966c944ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24678064134968,9.087591367747768
8a1e929968effff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.24127300015055,9.106777392013331
8a1e929954c7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.2494214754409,9.142594731412753
8a1e92d6c8c7fff,Cagliari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.203781843026256,9.13883437349021
8a1e929954affff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.24994916428355,9.139536517689612
8a1e92d6cc6ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.2013136422094,9.13398116762726
8a1e92d6c2dffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.19253272377085,9.152891051990453
8a1e929946a7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.24568389408955,9.119543243094846
8a1e966c99a7fff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.26204281015313,9.082121560800834
8a1e92d6c3affff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.1968506436568,9.147046975362857
8a1e92d6c7affff,Cagliari,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39.1904755022113,9.13928879033917
8a1e92992637fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.208507228283544,9.124239489299434
8a1e92996c97fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.23269049707598,9.092638938633687
8a1e929940e7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.25428765450103,9.12076728244411
8a1e92994b87fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.26171678321328,9.122411963296289
8a1e9299645ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.22758733948393,9.103071504622768
8a1e92d6dc4ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.202813979053595,9.163557453191588
8a1e9299e4e7fff,Cagliari,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21400471254028,9.175336039189524
8a1e92d68067fff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.181427856678674,9.159724555911543
8a1e92996677fff,Cagliari,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.22718064358528,9.111822241313495
8a1e92996567fff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23254813256751,9.099861107334219
8a1e929962d7fff,Cagliari,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39.22938592601514,9.1182042093655
8a1e929954b7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.24930234136398,9.136898513482766
8a1e929946d7fff,Cagliari,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.243982337759526,9.123021375570042
8a1e9299045ffff,Cagliari,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.230271983530464,9.132230288137817
8a1e966cb757fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.225928712563004,9.080719636239044
8a1e92d6c19ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.19661423532763,9.135661057604581
8a1e92d6cd6ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.203927276367914,9.131612886463225
8a1e92990777fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.2324763016101,9.138613748570435
8a1e966c930ffff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25354170784286,9.099514425221287
8a1e92d6cd77fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.20328046187011,9.12897640622462
8a1e929954d7fff,Cagliari,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.24851087144234,9.141485759798687
8a1e92d6c11ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.199610643058634,9.137457620319584
8a1e92994117fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25742658743331,9.115339249791251
8a1e92994427fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.250524213887175,9.110637422553312
8a1e966c9ab7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.256679482350165,9.094086387148597
8a1e966c92a7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24937165137077,9.098139051418336
8a1e9299618ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.23410656291113,9.103605908204214
8a1e92990727fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.23300409135131,9.135556157482512
8a1e9299622ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.23382008120876,9.118051671136682
8a1e92d6ca8ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20128614975763,9.146895880676121
8a1e92d6cb8ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.20390014651759,9.144527791439225
8a1e92d6d50ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.19682153526131,9.159962051061498
8a1e92d6c167fff,Cagliari,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39.202342874164195,9.14078262324366
8a1e92996167fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.23892440650172,9.107618298960649
8a1e9299214ffff,Cagliari,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,39.219198373638704,9.12615167322414
8a1e92992747fff,Cagliari,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.21123966114919,9.127564158119824
8a1e92d6ca1ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20337174558348,9.147584509105462
8a1e966c9ae7fff,Cagliari,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39.25797489742724,9.09936094596929
8a1e92d6c337fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.19920053079062,9.146207286833
8a1e92992917fff,Cagliari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22638980243069,9.116407899198297
8a1e929963b7fff,Cagliari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.23278916542499,9.111249027441293
8a1e92d6892ffff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.19162204736257,9.151782606466618
8a1e929900affff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23535318482404,9.134715891843753
8a1e92d6c997fff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.205102055486016,9.131192852327224
8a1e929963affff,Cagliari,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.23343645577978,9.113885962911658
8a1e92d6ca87fff,Cagliari,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39.2015503650801,9.145367558859267
8a1e966c9af7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.25706402233303,9.098252590879023
8a1e92d6cab7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.20181455758862,9.143839242013476
8a1e929966a7fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.22471154968881,9.10696929836909
8a1e929964b7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.225644709627964,9.095162190840455
8a1e9299e417fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.21453374998428,9.172278619935593
8a1e92d6cbb7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.20442845619123,9.14147109366291
8a1e929922dffff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.21083063423205,9.136314479358905
8a1e929964a7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.226555684138255,9.096270108966802
8a1e9299251ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.21152833972851,9.11312121435155
8a1e9299e48ffff,Cagliari,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39.21218376093882,9.173117903395392
8a1e92996acffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.238254106896726,9.117899118076656
8a1e966c906ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.25433133839366,9.094927703722336
8a1e966c92effff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.24949266052811,9.103833906635904
8a1e92990767fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23338696527617,9.139722475525625
8a1e929903b7fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.235472198601656,9.140411153612941
8a1e9299204ffff,Cagliari,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.21658525405238,9.128520435264168
8a1e9299041ffff,Cagliari,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.22988888230845,9.12806433130902
8a1e9299450ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25169843733812,9.110216951701762
8a1e92d6c947fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.209391823486506,9.138262891872502
8a1e92996297fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.229002350080485,9.11403870109038
8a1e929904b7fff,Cagliari,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.2283311267865,9.12431873727171
8a1e92990da7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.24007567586775,9.120116052306315
8a1e966c9847fff,Cagliari,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.26163869664258,9.090874634821196
8a1e92992997fff,Cagliari,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39.22339362619544,9.114611727364064
8a1e92990c9ffff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.23511433714124,9.123325992828763
8a1e966c9377fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.254452583240194,9.100622758163237
8a1e92992727fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.21203124933,9.122979061421079
8a1e9299232ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.21814287994259,9.132265708740114
8a1e92990b47fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.24680861125625,9.144964042224487
8a1e9299276ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.21215045258666,9.128672440358645
8a1e929920d7fff,Cagliari,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39.21294206979523,9.124087276886065
8a1e966cd277fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.270119289547914,9.086400201727768
8a1e92d68807fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.188096880365464,9.153041843416394
8a1e929b27a7fff,Cagliari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.2665777208415,9.100583082216007
8a1e92d6c8e7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.204956674605334,9.138414415793722
8a1e92d6cb97fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.20325359834466,9.141891016833059
8a1e92996667fff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.228091501714665,9.112930456370046
8a1e966c9207fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25119343188417,9.10035559872588
8a1e9299679ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.22497506592667,9.105440827642237
8a1e929966effff,Cagliari,4,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,39.224831732121075,9.112662911324277
8a1e92994077fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.256372646567634,9.121455604635521
8a1e92996997fff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24167890796398,9.098025531369418
8a1e92994697fff,Cagliari,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.24359878233695,9.118855054311748
8a1e92d6c0a7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.19635012370723,9.137189236039042
8a1e92990c37fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.23954840223507,9.123173691604126
8a1e92990b9ffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24225554071308,9.139419443631926
8a1e92d6c0e7fff,Cagliari,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,39.196732576056064,9.141353912561437
8a1e929954cffff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.249157596759844,9.144123845745685
8a1e929962c7fff,Cagliari,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39.230296735495216,9.119312557962786
8a1e929944c7fff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.24673799568928,9.113427659264634
8a1e92990467fff,Cagliari,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,39.232621077576134,9.131389978093788
8a1e92996017fff,Cagliari,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23384312906378,9.105134521994977
8a1e9299290ffff,Cagliari,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39.2270369624958,9.119044766010914
8a1e92990a9ffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23964259557365,9.141788613604232
8a1e9299441ffff,Cagliari,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.24817572721993,9.111478334628467
8a1e92990627fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.230391035185846,9.137925142150362
8a1e9299646ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.229672625855294,9.103759142522309
8a1e92d6c8cffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.203517732092564,9.140362692672534
8a1e966c96b7fff,Cagliari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39.242084138607126,9.089274049394897
8a1e92990797fff,Cagliari,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39.22792283653752,9.133070558704706
8a1e92990557fff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.233148665312044,9.128332471457195
8a1e92992a57fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.222313661021914,9.133642462021266
8a1e92990057fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.23691066418806,9.138462188112682
8a1e966cb727fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.22762917930415,9.077242280473046
8a1e929901a7fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.238229818607444,9.130817877417103
8a1e92993daffff,Cagliari,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.221521821868706,9.138228278193607
8a1e92996d4ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.239330445678874,9.098866625652706
8a1e92996127fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.238540370464534,9.103452658988012
8a1e9299631ffff,Cagliari,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39.23434728433862,9.114994289127456
8a1e92994477fff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.249997333344254,9.113695297990976
8a1e966c921ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.25001927401812,9.100776170662009
8a1e9299070ffff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.231565628159224,9.137505051276424
